,numer_sta,pmer,tend,cod_tend,dd,ff,t,td,u,vv,ww,w1,w2,n,nbas,hbas,cl,cm,ch,pres,niv_bar,geop,tend24,tn12,tn24,tx12,tx24,tminsol,sw,tw,raf10,rafper,per,etat_sol,ht_neige,ssfrai,perssfrai,rr1,rr3,rr6,rr12,rr24,phenspe1,phenspe2,phenspe3,phenspe4,nnuage1,ctype1,hnuage1,nnuage2,ctype2,hnuage2,nnuage3,ctype3,hnuage3,nnuage4,ctype4,hnuage4,tc,tn12c,tn24c,tx12c,tx24c,tminsolc,latitude,longitude,altitude,code_epci,code_reg,mois_de_l_annee
phenspe4,0.2985804671018251,-0.16576325032303804,0.07954731100006211,-0.08505489355405524,-0.1716710418375309,-0.1092733092992568,-0.1919992688526933,-0.21781985795380246,0.0011360510817835017,0.2669480849884406,0.14675961471078763,0.0016287562864137413,0.2440290856508061,0.16722508634385672,0.04683431878985786,-0.08766171459717242,0.14405507010019442,0.2838357454404121,0.15937213552443502,-0.1588419846401358,,,,-0.4600699584313952,,-0.40252861525796124,,,,,-0.09603929877168176,-0.059758981866232706,,0.6490565113483975,0.3302891295380665,1.000000000000009,0.27612738783160384,0.0721808478408524,0.044731681288294356,0.1469836165440909,0.2951314729064888,,-0.06878334301812125,,-0.05196135042098549,1.0,0.2683584220600836,0.10476571032637362,-0.20286013270858136,0.289966706343427,0.19229669365284016,0.039543032364123536,,,,,,,-0.1919992688526922,-0.460069958431396,,-0.4025286152579614,,,0.0012801030668244697,-0.2587800266139733,0.16711615204342953,-0.23486319630952146,-0.11611987883306929,0.019211549522181376
nnuage1,-0.06780915382819672,0.01827341529305774,-0.018945188505260006,0.019144016467604323,0.012615565513832864,0.046946963999385714,-0.2687939255619201,-0.14298217527274276,0.29884573805320686,-0.17238071596466406,0.11770279920197824,0.19452022883503733,0.17922920297323644,0.5380078827109639,0.6394194961139524,-0.07056311337693955,0.09688509405638714,0.48267744295686466,0.47240648874732644,-0.050783303287967076,,-0.3566729470875726,-0.04373214368594847,-0.1935722489791835,-0.30954836462976043,-0.25816568157852976,0.1871821721345508,-0.07786647871140417,,,0.032288274720083644,0.04085328589326073,-0.07652293779157988,0.13758024650158315,0.09194315711163882,0.053259831432546534,0.01896277210199156,0.01658782175962167,0.04521330934866069,0.027408133611544035,0.01944601448268831,0.006118156607229293,0.08125255210465487,-0.002575777858246998,0.015539473092842577,0.2683584220600836,1.0,0.02184056458696672,-0.08149975595394937,0.35432656060868006,0.06093225671159878,-0.14769700451143503,0.20360075705077324,0.15604416666008064,-0.24293272518659437,-0.058562169864094064,0.3833617756675244,-0.3245594126238312,-0.26879392556191956,-0.19357224897918374,-0.3095483646297602,-0.258165681578528,0.18718217213454688,-0.07786647871140437,0.08393247605704533,-0.033903013299214496,0.091459155599668,0.060383453709177116,-0.05328781956254992,-0.04853673319829312
ctype1,0.10944715091645091,-0.05149755085038684,0.0663034181271534,-0.05090381591185994,0.05533805451588878,0.08649819297946319,0.1114809196707405,0.1703345315387366,0.10293641393965444,-0.11747587342251156,0.13490000850058992,0.19281479962929998,0.17677031202555807,0.15882646409084236,0.2714522440669536,-0.8368490886137983,0.6754776138515272,0.18531886866825142,0.1641151850135271,0.0018988067233896549,,0.08906041199955626,0.10136509207622824,0.12415165986695761,0.760654704782819,0.03689774119832367,,0.057629435812329766,,,0.030108139438621177,0.09704284452252336,0.03533376962965345,0.047252879612420515,0.02477297453239169,0.0106536902674611,-0.013704746059202716,0.04476497160310606,0.06177196416157143,0.05755041097385681,0.05911030398521801,0.06674407317538299,-0.001167334558416054,-0.009006673611254613,-0.08500777886563382,0.10476571032637362,0.02184056458696672,1.0,-0.8981233620007262,-0.15456749458729646,0.42187973898752007,-0.3720493232208933,-0.15865092731895983,0.10065211851064132,-0.08688934169336969,-0.08872717417354828,-0.05769257218891062,0.103092517146359,0.1114809196707405,0.12415165986695653,0.7606547047828188,0.03689774119832322,,0.057629435812329745,-0.07471152209921646,-0.02153537665657903,-0.06524016196847598,-0.07066616817472242,-0.12984564024402556,-0.023343044346825995
hnuage1,-0.12268191695391391,0.09624320964468366,-0.08806521428330566,0.08053614878733698,-0.09284282713470864,-0.13084844674787194,0.027194511684450053,-0.1213617254213663,-0.30212950395504923,0.23251619026939713,-0.210577345307973,-0.2674606534090605,-0.23502837291649095,-0.34318010592159703,-0.4470814213025998,0.9849789337242388,-0.6255239025954367,-0.3073519868752749,-0.29470335368118517,0.026736377884232467,,-0.05710481539097001,-0.03913074879062034,-0.09106947440526321,0.2208153607391334,0.07780323065781897,0.053485393191211615,-0.040025026193351604,,,-0.11837966801725938,-0.14194604654947937,-0.009543603310895361,-0.1845513583395604,-0.06519530100573703,-0.020950434764774806,0.0018467451126833179,-0.07799226175430177,-0.11539083637131285,-0.1359551819028284,-0.15336078692793717,-0.1641079059232315,-0.019559668916457544,0.011906452350241178,0.06761005775444943,-0.20286013270858136,-0.08149975595394937,-0.8981233620007262,1.0,-0.00919970820974173,-0.49378276767629115,0.5283167848856419,0.04948722495390897,-0.24838876330544862,0.3514055870586126,-0.19657569464518132,-0.024444388587102232,0.06675404838974718,0.02719451168444854,-0.09106947440526329,0.22081536073913363,0.07780323065781797,0.05348539319122394,-0.040025026193351666,0.07901091021398894,0.028180418297224813,0.049219629367897984,0.048529306656989034,0.12652381077637578,0.01583247120783646
nnuage2,-0.11281555505416814,0.015478036400499924,-0.04538551625937176,0.03481844041226386,0.04457993073655836,-0.03994075812633411,-0.23891874440082536,-0.1551142166111453,0.2165121220537847,-0.061519635344710354,0.11572839274609131,0.11896553400143495,0.07316404573188257,0.6163979833834473,0.4351671465600166,-0.007811016110116853,-0.0027325313621691487,0.4182746076617853,0.4768574220547039,-0.1244633959881287,,-0.22114777896920995,-0.04971635263364201,-0.15098355392363985,-0.47288719283359426,-0.18967672481849993,0.28431334372489253,-0.0552102749405433,,,-0.057550955197503216,-0.030182069817844017,-0.019491821058585,0.03293260300641066,-0.014347125453305198,0.04521374622353207,-0.021539352511634163,0.026978350529306937,0.049041228287944834,0.033072080411685,0.03800344051915205,0.0028055998838979134,0.011412636350828585,0.031676612953555616,0.06794234621067499,0.289966706343427,0.35432656060868006,-0.15456749458729646,-0.00919970820974173,1.0,-0.022110667271673327,-0.11800619224937016,0.5429039355661793,0.21908411101510453,-0.27407098659807455,-0.4669921530001115,0.614562861596458,-0.2263645407736125,-0.2389187444008248,-0.15098355392364035,-0.4728871928335951,-0.18967672481850076,0.28431334372489686,-0.05521027494054389,0.1190765437756531,-0.04626396732181559,0.17111374841694074,0.005580906348763351,0.02149205814640115,0.002774197200826827
ctype2,-0.0020147111632252603,-0.055723150845042514,0.1523836783778103,-0.1088074862510462,0.07664838244951272,0.11575009183473654,-0.11760964649493873,0.036052420750730126,0.3200768172568245,-0.2680178147102867,0.3097076547438457,0.38058345919251174,0.35577389748699456,0.29516888909843975,0.6081560450033915,-0.49180378854841705,0.6022702478572178,0.42710343504537823,0.42175961069040996,-0.07091848130723467,,-0.6397768019094133,0.025486494724501377,-0.04683479586685905,0.08695802731801691,-0.1284006833974888,-0.27921242185096273,-0.06678499003463041,,,0.1090013185836588,0.13279128657315448,0.018209222484587093,0.1573256206166065,0.031203514049032682,0.06192022131289008,0.012884364286115595,0.13040896373273125,0.18917440754639625,0.2168879179233043,0.2183329787325047,0.22295682427415592,-0.027945112381134524,-0.006019677883657875,-0.0519342436838641,0.19229669365284016,0.06093225671159878,0.42187973898752007,-0.49378276767629115,-0.022110667271673327,1.0,-0.9300262329515684,-0.0020222127619370766,0.47269115632554926,-0.47837063505426697,0.36172906914618397,-0.07491816812422254,-0.154192297582274,-0.11760964649493848,-0.04683479586685889,0.08695802731801763,-0.12840068339749017,-0.2792124218509615,-0.06678499003463007,-0.012286436421237149,0.029942511113956318,0.03270230844944112,0.04176747954494623,-0.09033686392251027,0.007664345460559571
hnuage2,0.012182360449123276,0.04921052453866786,-0.12983961639551378,0.08923703688212965,-0.0994971184709425,-0.10217980526448103,0.19620438347514002,0.02686886091484754,-0.363673371993177,0.21791260341433977,-0.27372829965025697,-0.3612326935257944,-0.32550766878905374,-0.39640007871387484,-0.5524761805512803,0.5306079244895283,-0.5605061066991444,-0.45051973796895395,-0.47099705823192506,0.0895214377981132,,0.5275299329741048,-0.002118397106311959,0.08848637525224226,0.1523761742169449,0.2220093598937535,-0.04021111327678294,0.03159233464122209,,,-0.1011891466816864,-0.12621545647104726,0.00458525911529294,-0.17812999648241043,-0.03691138309076465,-0.07207410229315785,-0.018484067381324045,-0.11922011669554423,-0.17364501945032512,-0.19237739930775463,-0.20612123007548433,-0.20664450531891498,0.010608195495225499,0.027697461166514385,0.07351649058307624,0.039543032364123536,-0.14769700451143503,-0.3720493232208933,0.5283167848856419,-0.11800619224937016,-0.9300262329515684,1.0,-0.05465748337415066,-0.4129058407973648,0.6033779627464513,-0.29381398047243146,-0.030335322756568146,0.10487627416251906,0.19620438347513994,0.08848637525224202,0.1523761742169438,0.22200935989375392,-0.04021111327678125,0.03159233464122283,-0.018494620603263165,0.015082135135390914,-0.0750445178351161,-0.06795201500886457,0.05945900040261725,0.005294898544818176
nnuage3,-0.06944181089169774,0.0019667035848318455,-0.04388712418859993,0.0803270612097878,0.028493295334883446,-0.045886876037737244,-0.24623460806151343,-0.17953108459892256,0.19177795026507338,0.05320404962317168,0.08596869733988799,0.21063731720093298,0.11897915460161175,0.698746446771445,0.300529791079053,0.0383528567136359,-0.08141102479978507,0.19324771192896045,0.3697893882094828,-0.194129597946611,,0.5821168813553955,-0.0821097832945001,-0.14900342860674987,-0.4999999999999999,-0.16049926679752144,0.12681242657034114,-0.11168931392265555,,,-0.05027795139176038,-0.042639166124263696,-0.03030233645592552,0.08448010046799352,0.043940723344968693,-0.0038275243191999314,0.0007648095763796024,0.03715587603621445,0.024250059851906872,0.06486880550569475,0.03533980785188651,0.03305271449226465,0.13692402743981313,-0.10370787364281825,-0.07688675675813998,,0.20360075705077324,-0.15865092731895983,0.04948722495390897,0.5429039355661793,-0.0020222127619370766,-0.05465748337415066,1.0,-0.047683484019940665,-0.20029422273398811,0.0035835897797785923,0.599974017495959,-0.3063294793456053,-0.24623460806151215,-0.14900342860675006,-0.5,-0.16049926679752172,0.12681242657033626,-0.11168931392265534,0.09466786838067726,-0.07842814479569087,0.2191985030322628,0.041960047195508214,0.05236960612129823,-0.002466670316498751
ctype3,-0.13106845816160007,-0.07962573195680993,0.08032170846279958,-0.022620844648863814,0.034290310996371004,0.08819941974154048,-0.07115623674538815,0.07003906094529987,0.3368855091388831,-0.17193015436910697,0.39815942773939217,0.40217432069596737,0.36162844782751835,0.2625525156014083,0.5692090503202565,-0.28279528719562363,0.3964673122052444,0.5769549961450886,0.5818070447703501,-0.12821537580045445,,,-0.21480420636047012,0.06475224623400325,,0.00693712992641416,-0.8808122718846514,-0.01100362060134555,,,0.13261157897731088,0.12374840824171188,0.07378677009489899,0.2311105390952033,0.05286393252503225,0.11073298399208531,-0.12994670065642647,0.11404065323772995,0.22193447941432334,0.26018872761430034,0.19223945536275633,0.1755124165200088,0.006161563313071814,-0.11104753563398483,-0.1445376834987445,,0.15604416666008064,0.10065211851064132,-0.24838876330544862,0.21908411101510453,0.47269115632554926,-0.4129058407973648,-0.047683484019940665,1.0,-0.8969074724954655,0.35300394291807585,0.00577636950948526,-0.25761834494620095,-0.07115623674538743,0.06475224623400301,,0.00693712992641444,-0.8808122718846438,-0.011003620601346428,0.08944199253493414,0.003064010467807641,0.08548138016654692,0.10845960002304013,0.02486505091048009,-0.06724063424532567
hnuage3,0.07493958508906635,0.027879327406223432,-0.05455782311707059,0.005473069423432084,-0.06526968886763589,-0.061056221178153534,0.18034951356964987,0.028592184521809127,-0.38034050348514303,0.14766109890960635,-0.31062661404938324,-0.4158816607770708,-0.39382632066993584,-0.36921435775755346,-0.5692198670491673,0.3671686306020444,-0.35822987771094317,-0.5179300650218208,-0.634915695397993,0.12286472742234517,,-0.00021933446551077442,0.12499644732668302,0.03582688805062549,-0.5,0.18259414479395178,-0.12157556678691188,0.0560464012184115,,,-0.09152986262404605,-0.08028219915981749,-0.07633910374975744,-0.21088211907834825,0.0014554105979963465,-0.12651274223530523,0.11497417019246571,-0.14170782873356413,-0.22759360893851385,-0.2017062283251473,-0.18105886019038478,-0.18343408013118806,-0.002607407979793885,0.10164725770215235,0.12087032333353308,,-0.24293272518659437,-0.08688934169336969,0.3514055870586126,-0.27407098659807455,-0.47837063505426697,0.6033779627464513,-0.20029422273398811,-0.8969074724954655,1.0,-0.33276560296519275,-0.19926352289186466,0.17998507297684024,0.18034951356964884,0.035826888050625075,-0.5,0.18259414479395175,-0.12157556678691536,0.05604640121841126,-0.09247078479162688,0.077427718948771,-0.12714954120790598,-0.13726790155101554,0.01632995203993395,0.0646829809263781
nnuage4,-0.11143536748264342,0.2159575266720945,0.02020300247057796,-0.09712036908794168,-0.00842163897000716,0.08679945921589897,-0.19278228767651232,-0.11661947792356898,0.21146595673249569,-0.1447161806964431,-0.10405949713769101,-0.08330745060663586,-0.09659343226456486,0.45950390158808074,0.030424877312205247,-0.06655006814706103,0.1508879571923981,0.2616209513392165,0.5020208344229549,-0.04172696823382679,,,0.27379883951542056,-0.033590349390823226,,-0.18223694402218438,,-0.2760442180593379,,,0.08333780069986478,0.04723084027096442,,0.21221070892762176,0.1925200080209122,0.10132848080217005,-0.042796049251091324,-0.061109121171946425,0.07253149542309369,0.0004890225759755787,0.21062880683816226,-0.019501545229129367,,-0.2005738892714477,,,-0.058562169864094064,-0.08872717417354828,-0.19657569464518132,-0.4669921530001115,0.36172906914618397,-0.29381398047243146,0.0035835897797785923,0.35300394291807585,-0.33276560296519275,1.0,-0.389724516721925,0.1499376895344953,-0.1927822876765132,-0.033590349390823164,,-0.18223694402218332,,-0.27604421805933754,0.15541598646460478,-0.14363024667850985,0.13747242733387122,-0.40861684973545065,0.12922211607036066,-0.1433882663093051
ctype4,0.01740796573421775,-0.32963573885527647,-0.12492069821597988,0.1333828317290464,0.025232756173912976,0.04937542496599197,-0.1668153294402573,-0.029920926771179406,0.37719681147658046,-0.05944296302214423,0.4210532979137375,0.6179974310957717,0.5920136472403217,0.4705418272251505,0.417442891528021,-0.10425831355308605,0.15957756109762672,0.36152443768812065,0.3391655752229182,-0.2835630677816046,,,-0.21106480148122572,0.06227798705526896,,0.03327175849048208,,0.0008195116672522874,,,0.09365053657682805,0.14633385058757126,,0.26089923268566384,-0.03495063796459397,0.13438824602209942,-0.15532516562862897,0.2870356708532224,0.27265547909087295,0.30097186304324264,0.259086271867235,0.17390024980221983,,-0.02652790545386662,,,0.3833617756675244,-0.05769257218891062,-0.024444388587102232,0.614562861596458,-0.07491816812422254,-0.030335322756568146,0.599974017495959,0.00577636950948526,-0.19926352289186466,-0.389724516721925,1.0,-0.9180384290531713,-0.1668153294402574,0.06227798705526818,,0.033271758490482216,,0.0008195116672522433,0.089411047620095,-0.30499910983651723,0.1662808043561606,0.25583540571847757,-0.004597879739983601,-0.008139956379465168
hnuage4,0.2438467414210418,0.40917645306238737,-0.022169762952943588,0.03891740909635347,-0.04566623606511495,0.05611656346199019,0.19965998202664514,0.1538246423420524,-0.167388685591534,0.12706634565583075,-0.5447095013597806,-0.7085610517896319,-0.6574580085395711,-0.3557738364497178,-0.723897001526945,0.14766560866395,-0.20954916376547106,-0.43225149769053073,-0.5852636135548205,0.45994066441751646,,,0.12727929769878252,0.16423220915956632,,0.09920169784476918,,0.14767334927080003,,,0.10232530365020129,-0.07713977172970453,,-0.3539089219545938,-0.21296039742056144,-0.23522243940785498,0.16574370075879832,-0.3179254447831834,-0.3211386520354113,-0.23656190125030038,-0.3574608215387602,-0.0170270120056843,,-0.06812551665247915,,,-0.3245594126238312,0.103092517146359,0.06675404838974718,-0.2263645407736125,-0.154192297582274,0.10487627416251906,-0.3063294793456053,-0.25761834494620095,0.17998507297684024,0.1499376895344953,-0.9180384290531713,1.0,0.19965998202664487,0.16423220915956668,,0.09920169784476864,,0.1476733492708006,-0.2428337848244692,0.1989504703009648,-0.22879375717846862,0.0713830708557881,-0.15276778053548168,0.2380489946618833
tc,0.3184293767510339,0.062049631014424025,-0.0724869793459266,0.07451819428402745,-0.1156926700999023,-0.11844195031997398,0.9999999999999987,0.8996751621399607,-0.2313859760114512,0.2471662322270886,-0.1668689872139991,-0.12041278521018035,-0.1116765664796742,-0.1838564858186198,-0.22273378019681514,0.01683754967756406,-0.10800671650175867,-0.27753936263376805,-0.2904173363155294,0.2298209882956803,,-0.09302286863701358,-0.10469175592621853,0.9405508419392956,0.9381363814436532,0.9591859438853881,0.9096509017706034,0.8455938955990558,,,-0.1859629530067761,-0.13610209854693692,0.2688432892836997,-0.4208941711926461,-0.061341767080375365,-0.05110483927127816,-0.039799937594240116,0.009450466653459718,0.025804882032409725,0.05294060373756275,0.041515285126606995,0.08986774713193242,-0.18736080914160105,0.03451356590518006,0.009566183586443198,-0.1919992688526922,-0.26879392556191956,0.1114809196707405,0.02719451168444854,-0.2389187444008248,-0.11760964649493848,0.19620438347513994,-0.24623460806151215,-0.07115623674538743,0.18034951356964884,-0.1927822876765132,-0.1668153294402574,0.19965998202664487,1.0,0.9405508419392944,0.9381363814436536,0.9591859438853871,0.9096509017706036,0.8455938955990571,-0.11821030322908416,-0.33076912386573565,-0.23396987539033978,0.06920133923444918,-0.3388014865869457,0.11223683675425222
tn12c,0.1732462071312428,0.10781978385101913,0.07673827611377274,-0.04652259676392111,-0.0008972317387844434,-0.08905799926714883,0.9405508419392962,0.930361910394743,-0.0549325905827637,0.1443216002303906,-0.11079568915656002,-0.008556872972314084,0.00032673347027722114,-0.04272992543096548,-0.12157044766522758,-0.0906509914943624,-0.02114995854694049,-0.1444515735338603,-0.1641182341820646,0.24677612446836275,,-0.11641047642086735,-0.056564117890930445,0.9999999999999996,,0.8996455099640552,0.7105196120005878,0.9395503708364222,,,-0.13252777377825323,-0.13383227734746933,0.34222190492036075,-0.3884087293682463,-0.015434603205173522,-0.07324156075115934,-0.02203867328340916,0.07789076363745787,0.07087052371799184,0.10629342091501248,0.0783448415966542,0.12762908431734046,-0.1904621883738658,-0.006065837093039835,-0.09510454517891834,-0.460069958431396,-0.19357224897918374,0.12415165986695653,-0.09106947440526329,-0.15098355392364035,-0.04683479586685889,0.08848637525224202,-0.14900342860675006,0.06475224623400301,0.035826888050625075,-0.033590349390823164,0.06227798705526818,0.16423220915956668,0.9405508419392944,1.0,,0.8996455099640552,0.7105196120005862,0.9395503708364232,0.0357469373773842,-0.4112438629816757,-0.23332693900339865,0.09492467878081409,-0.23241112894045804,0.13815553166036085
tn24c,0.05592617478402403,0.06453873190796239,0.10785736499243205,0.47730810290963943,-0.3181169655857548,-0.23499347253542524,0.9381363814436539,0.9526716688371732,-0.08299378759539305,0.3756575569127515,-0.164820679361088,0.2630938921123723,0.2578393226501637,-0.40913686809631555,-0.44907487139173097,0.1570183439392921,-0.1755245117289653,-0.36953253357714705,-0.5814413649726292,-0.0278269206798011,,,0.05322780102027096,,0.9999999999999998,0.9883273867839603,0.9055094293291602,0.5187364475823514,,,-0.9693954731459767,-0.44527566183312556,,-0.523378153596375,-0.3494264095545845,,,0.03448826169849135,0.03142801344444249,-0.022208413429219184,0.06968319061616238,0.035187323496601725,-0.23409010028804278,0.22339511570621434,0.28612802387237735,,-0.3095483646297602,0.7606547047828188,0.22081536073913363,-0.4728871928335951,0.08695802731801763,0.1523761742169438,-0.5,,-0.5,,,,0.9381363814436536,,1.0,0.9883273867839596,0.9055094293291601,0.5187364475823509,-0.6445387444721133,0.20113775223644323,-0.045689413838506325,-0.36780641152982085,-0.21355690531695207,0.05246381387650568
tx12c,0.09537026809157498,0.13703166371291728,-0.01183192924625222,0.013262692067513175,-0.022078304844389444,-0.17288282932039464,0.959185943885389,0.8813272061988665,-0.1887673617494765,0.24292538302174765,-0.17540164057803406,-0.06911651921715384,-0.04344893095294796,-0.15633572100624207,-0.29223282492536773,0.06653264906125435,-0.10759030585946526,-0.2351546414328838,-0.27685195831845627,0.15940574574442584,,-0.2707744286780783,-0.1363482826262347,0.8996455099640549,0.98832738678396,1.0000000000000009,,0.8447994185720418,,,-0.23112130081560642,-0.22056716769675344,0.3469503476258755,-0.4739016835066389,-0.032403796016716994,-0.07846698634918356,-0.009835460801850023,0.046608155040557174,0.0558851237031295,0.14341134015558377,-0.027678498638945153,0.00530412052726657,-0.19629853284267626,0.0327953729438662,0.04809212111595375,-0.4025286152579614,-0.258165681578528,0.03689774119832322,0.07780323065781797,-0.18967672481850076,-0.12840068339749017,0.22200935989375392,-0.16049926679752172,0.00693712992641444,0.18259414479395175,-0.18223694402218332,0.033271758490482216,0.09920169784476864,0.9591859438853871,0.8996455099640552,0.9883273867839596,1.0,,0.8447994185720406,0.08014831092314878,-0.3930365476667935,-0.1327782718976713,0.07833712919955477,-0.17298845819391376,0.12029889607503366
tx24c,0.14780383639715805,0.027619239154639676,0.026155888878007374,0.10583356247909631,-0.3137250591329998,-0.4296479155665435,0.9096509017706033,0.9283850574222451,-0.09942814410029674,0.4753230046144636,-0.31417063227612657,0.19016684715298343,0.19016684715298351,-0.4835851166878841,0.09671836457178316,0.01437870813266281,-0.8729313068159604,-0.929325881150696,-0.9303982408710487,-0.0868053472302316,,,0.001602060058671892,0.7105196120005871,0.9055094293291599,,0.9999999999999997,0.46423504268980004,,,-0.8715208590052419,-0.5077487682303964,,0.10020799972998871,,,,0.0053249805573972854,-0.006447527267818424,-0.03928534220694639,0.022259325032149117,0.02785916451343158,-0.3257407179353374,0.31434394111549435,1.0,,0.18718217213454688,,0.05348539319122394,0.28431334372489686,-0.2792124218509615,-0.04021111327678125,0.12681242657033626,-0.8808122718846438,-0.12157556678691536,,,,0.9096509017706036,0.7105196120005862,0.9055094293291601,,1.0,0.4642350426897992,-0.5394970838812619,0.08222132214241687,0.03991029516515435,0.4565938134023643,0.4640048171457995,0.14597426349900955
tminsolc,0.2087170934284881,-0.1270255007782709,0.02047370862819294,-0.014596399402018062,0.022247413142676687,-0.08253721208919312,0.8455938955990588,0.8576835093027477,-0.11408801641448801,0.1994492943916061,-0.0663420803898922,-0.042126837160251916,-0.05280583682663973,0.055225292720590353,-0.01997425445943327,-0.04044706045388994,0.0032402676331941037,-0.05819836687703009,-0.0627585590299482,0.1518614585062249,,-0.11570981716864208,-0.04212271626912469,0.9395503708364227,0.5187364475823512,0.8447994185720394,0.46423504268979904,1.0000000000000007,,,-0.08224546424969413,-0.06886291540075382,0.05107765394751149,-0.26309526557938345,-0.02474505934682979,-0.07219754614150388,-0.010111799591730771,0.0754181203995059,0.08029147370250692,0.08502248113670013,0.11518958177203387,0.1212619547229789,-0.018918871634875527,0.005201652972216269,-0.11833014921549165,,-0.07786647871140437,0.057629435812329745,-0.040025026193351666,-0.05521027494054389,-0.06678499003463007,0.03159233464122283,-0.11168931392265534,-0.011003620601346428,0.05604640121841126,-0.27604421805933754,0.0008195116672522433,0.1476733492708006,0.8455938955990571,0.9395503708364232,0.5187364475823509,0.8447994185720406,0.4642350426897992,1.0,-0.16273289272241892,-0.13855845969114083,-0.19875562568743757,0.07534755680478879,-0.11995774393717364,0.17756407151198852
latitude,-0.8231446046366911,0.36792159745158337,-0.011430274497445062,0.008567022732426263,0.09115628934261641,-0.3074348790457666,-0.11821030322908391,-0.12201979158668295,0.02331435261925241,-0.04821894899059858,-0.03710542610968757,-0.01541517876305699,0.004732800946126576,0.09935960461205909,0.04829766415216335,0.052117625433565566,-0.06824930750196752,0.06589669498018207,0.03526950627764167,-0.07205188398162365,,0.42793875688691874,-0.15893164859656742,0.035746937377384186,-0.6445387444721136,0.08014831092314957,-0.5394970838812617,-0.1627328927224201,,,-0.39471900094149936,-0.408795784632821,0.4461772944567658,0.054191957317068884,-0.005370160381711696,-0.011559020573636758,0.029841389254509257,-0.04916747533828126,-0.0805213917618679,-0.0981153340695474,-0.0960609030274492,-0.15039719765800427,-0.27183556754308635,-0.014762148565987164,0.2871654463081267,0.0012801030668244697,0.08393247605704533,-0.07471152209921646,0.07901091021398894,0.1190765437756531,-0.012286436421237149,-0.018494620603263165,0.09466786838067726,0.08944199253493414,-0.09247078479162688,0.15541598646460478,0.089411047620095,-0.2428337848244692,-0.11821030322908416,0.0357469373773842,-0.6445387444721133,0.08014831092314878,-0.5394970838812619,-0.16273289272241892,1.0,-0.5192231772890364,0.26619675467776177,-0.14225419129722114,0.5686778666534089,-0.016057513574557532
longitude,-0.0016321480253046288,-0.2416627252735958,-0.029057809633943475,0.03539606531771275,0.12510552305411252,0.2721097402115956,-0.3307691238657349,-0.39459232777018427,-0.16162316632495388,-0.03691116219271223,0.023699317360611757,-0.052008270414330066,-0.08339315079540643,-0.09934393950042571,-0.045847296763379425,0.07333817509868432,-0.02667519404943126,-0.015313601018958248,0.01992988441097035,-0.13459011469731394,,-0.42793875688691724,0.09099275688427406,-0.4112438629816748,0.20113775223644387,-0.39303654766679436,0.08222132214241647,-0.13855845969114053,,,0.3654026980931222,0.3491868399852118,-0.4846943140888284,-0.2897786304137446,-0.08395057478175026,-0.009582851983853162,-0.06861791494974082,0.005442925425134283,-0.06307766466641306,-0.1188776354532063,-0.12258690877302816,-0.15485035695462254,0.25744289726758435,0.06144382503759893,-0.10097888832548714,-0.2587800266139733,-0.033903013299214496,-0.02153537665657903,0.028180418297224813,-0.04626396732181559,0.029942511113956318,0.015082135135390914,-0.07842814479569087,0.003064010467807641,0.077427718948771,-0.14363024667850985,-0.30499910983651723,0.1989504703009648,-0.33076912386573565,-0.4112438629816757,0.20113775223644323,-0.3930365476667935,0.08222132214241687,-0.13855845969114083,-0.5192231772890364,1.0,0.006067435049831602,-0.11842454539077905,0.43874987300708934,0.005946430898859594
altitude,-0.3394111593350219,0.1219528484868027,-0.007166358008179171,0.014166552673167755,0.06250465696029571,-0.1473752719626342,-0.2339698753903402,-0.26595054702412424,-0.054995854173646774,-0.0583847748901055,-0.015296173100718085,0.022120982560513036,0.003293252673635514,0.14610819713752823,0.047656110802287016,0.021276587170240002,-0.015822006461900795,0.11234697808386168,0.0827181162151329,-0.913515657675941,,-0.4279387568869176,-0.043074616698390675,-0.23332693900339763,-0.045689413838507366,-0.132778271897672,0.039910295165153806,-0.19875562568743702,,,-0.13340591982077027,-0.13517814482024043,0.04554423980225604,0.0755262437389933,-0.007498222744960246,0.019515922953214786,-0.010178920425369801,-0.01674757710252288,-0.024291094190887926,-0.021792103241504497,-0.02683775867765612,-0.0444407960639355,-0.009284243689780532,-0.0012943292449956907,0.0651064151999913,0.16711615204342953,0.091459155599668,-0.06524016196847598,0.049219629367897984,0.17111374841694074,0.03270230844944112,-0.0750445178351161,0.2191985030322628,0.08548138016654692,-0.12714954120790598,0.13747242733387122,0.1662808043561606,-0.22879375717846862,-0.23396987539033978,-0.23332693900339865,-0.045689413838506325,-0.1327782718976713,0.03991029516515435,-0.19875562568743757,0.26619675467776177,0.006067435049831602,1.0,-0.08461849367367551,0.36049422727504293,-0.008247001509654375
